"regulatoryGene","targetGene","weight"
"CD52","EMP3",0.0104375999842929
"NPM1","EMP3",0.0104165420899078
"FLNA","FCGR3B",0.0104120076173684
"BIN2","CD19",0.0104083181483648
"FCRL3","ZNF683",0.0104028043595486
"SELPLG","FGFBP2",0.0103980167067368
"SELL","MYO1F",0.0103977851096318
"PLEK","VCL",0.0103976658992715
"CD4","IL7R",0.0103973908361821
"FCGR3B","ACTN1",0.0103956673643099
"EMP3","PRF1",0.0103938760670032
"IL2RA","CD69",0.0103902742282367
"ACTN1","CD3E",0.0103820663188273
"CD5","ACTN1",0.0103769290388233
"CD27","EMP3",0.0103667869521325
"RSL1D1","CD19",0.0103665509022335
"S1PR5","LGALS1",0.0103637651241321
"RACK1","VCL",0.0103635985550945
"EMP3","FLNA",0.0103621262190041
"TOMM7","CD28",0.0103619878947156
"MYO1G","CD5",0.0103586776863795
"TOMM7","RPS8",0.0103576634707756
"FCGR3B","FCRL3",0.0103492144333979
"IL17RA","FCRL3",0.0103488532345711
"FCRL3","LGALS1",0.0103404827881966
"FCRL3","SELPLG",0.0103381561854164
"CTLA4","EEF2",0.0103332014145585
"FLNA","CD52",0.0103328644734794
"SELL","RSL1D1",0.0103253194664376
"CD19","FLNA",0.0103245605536155
"CD19","FCRL3",0.0103205202837613
"SELPLG","RPS5",0.0103186328783201
"EEF2","APEX1",0.0103163643490315
"MYO1G","GPR183",0.010302683259381
"CD27","ACTN1",0.0102975290155135
"ZNF683","FCMR",0.0102937015815953
"FCGR3B","RPS5",0.0102906224873031
"FCMR","NPM1",0.0102901768084574
"IL2RA","LGALS1",0.0102871459493662
"MYO1G","LGALS1",0.0102796332139719
"RSL1D1","IL2RA",0.0102679520658601
"EMP3","CD300A",0.0102618348466164
"TIGIT","CD69",0.010260438916689
"APEX1","EEF2",0.010258212338651
"BTLA","EEF2",0.0102573079771102
"IL17RA","CTLA4",0.0102529732130906
"CD4","MYO1F",0.010241328237074
"SELPLG","PLEK",0.0102304459099154
"IL17RA","FLNA",0.0102254908587835
"MYO1G","NPM1",0.0102228517567121
"CD6","VCL",0.0102215255490985
"GIMAP5","CCR7",0.0102213946975297
"FCRL3","APEX1",0.0102213204702091
"MYO1F","VCL",0.0102198516670453
"MYO1G","BTLA",0.0102164881095246
"EMP3","TIGIT",0.010215952869682
"ACTN1","NKG7",0.0102070140232344
"MYO1G","RACK1",0.0101858466811355
"FCRL3","CD4",0.0101825352641692
"EMP3","RACK1",0.0101808422814948
"TOMM7","BTLA",0.0101802805330687
"IL17RA","CD14",0.0101746793567201
"VCL","NPM1",0.0101743471014016
"IL17RA","ACTN1",0.0101692326188697
"AIF1","LGALS1",0.0101669320030021
"TBX21","EMP3",0.0101613968492088
"SELPLG","FLNA",0.0101594310671107
"IFNG","ACTN1",0.0101579548917027
"SELL","TBX21",0.0101509284946096
"BIN2","VCL",0.0101480288790019
"CD69","EMP3",0.0101444873748684
"TIGIT","EMP3",0.0101379730626101
"IL2RA","ZNF683",0.0101295298629821
"VCL","CD19",0.010127790411264
"SELL","FLNA",0.0101203817511767
"SELPLG","CD19",0.0101192684043194
"GPR183","EEF1B2",0.0101184357020665
"LGALS1","ITGB2",0.0101175362978365
"FCGR3B","EIF3L",0.0101162072253901
"CD69","MYO1G",0.0101147323556007
"IFNG","EMP3",0.0101124297779697
"ZNF683","CD19",0.0101118555175977
"APEX1","VCL",0.0101117349933646
"CD4","FCMR",0.0101082075049612
"CD4","NKG7",0.0101039542819924
"IL2RA","FGR",0.0101013259328783
"BTLA","FLNA",0.0100998966430698
"EMP3","FCRL3",0.0100935076894322
"PRF1","EMP3",0.0100883770222489
"ACTN1","EEF1B2",0.0100749823102144
"IL2RA","EIF3L",0.0100597715600876
"MYO1G","FCGR3B",0.0100584057464472
"FCRL3","CTLA4",0.0100525476484809
"APEX1","FCRL3",0.0100475685512316
"ZNF683","LGALS1",0.0100471828850991
"LGALS1","GPR183",0.0100407572307686
"IL2RA","CD19",0.0100371515921644
"FCRL3","CD28",0.0100353760588458
"CD4","SELL",0.010035051597882
"IL17RA","BTLA",0.0100291391007642
"FCRL3","CD19",0.0100203377097535
"LTB","VCL",0.0100192018294827
"CD300A","EMP3",0.0100116540824498
"CD69","CD19",0.00999535707107653
"TOMM7","ACTN1",0.00999416151178285
"GPR183","IL2RA",0.00998461472763313
"TOMM7","FCGR3B",0.00997785410116141
"EMP3","CD69",0.00996995572332812
"BTLA","LGALS1",0.00996980809633891
"ARHGAP25","ACTN1",0.0099521555170455
"TOMM7","VCL",0.00994355362654178
"CD4","FLNA",0.00993171606481997
"CD14","VCL",0.0099272529680042
"LGALS1","EEF1B2",0.00991745319959602
"IL2RA","RSL1D1",0.00991140424563899
"CD19","LGALS1",0.00990735241728046
"BTLA","CTLA4",0.00990532936050652
"FCRL3","ITGAM",0.00990517252655084
"SELPLG","NPM1",0.00988420047828842
"FCGR3B","FLNA",0.00986829744580855
"IL17RA","CD19",0.00984439882377103
"EMP3","VCL",0.00983255715842758
"TIGIT","NPM1",0.00982153990469227
"CD19","VCL",0.00981801796470811
"TOMM7","NPM1",0.00981076061802512
"RSL1D1","FLNA",0.00979445274369186
"SELPLG","ACTN1",0.00978418756995675
"IL2RA","GPR183",0.00976327708131457
"ITGB2","EMP3",0.00976089520384146
"FLNA","LGALS1",0.0097504663693894
"ZNF683","FCRL3",0.00974379717781429
"LGALS1","VCL",0.0097288879014707
"IL7R","VCL",0.00970750241273712
"ACTN1","MYO1G",0.00969210376673141
"RPS8","ACTN1",0.00969074742623139
"IL2RA","EMP3",0.0096866525110238
"ACTN1","EMP3",0.00966112527007336
"SELPLG","VCL",0.00965788103999501
"IL2RA","VCL",0.00964996294755198
"EMP3","ACTN1",0.00964357763899498
"FLNA","RSL1D1",0.00963519573010825
"CD4","ITGB2",0.00963096600525154
"APEX1","CD6",0.00962834540886474
"SELPLG","FCRL3",0.00962195295569365
"GPR183","VCL",0.00961145079411903
"ACTN1","APEX1",0.00960784106958706
"SAMD3","VCL",0.00960230704712932
"CD4","CD5",0.00960129048887359
"FCGR3B","BTLA",0.00958613501464593
"RPS8","VCL",0.00958240227875096
"FCMR","ACTN1",0.00956801089547381
"LGALS1","CD19",0.00954619927648476
"TOMM7","FCRL3",0.0095376687714969
"LGALS1","CD300A",0.00950765058115081
"EMP3","CD19",0.00949461809118299
"FLNA","CD19",0.00949194347192883
"FCRL3","NPM1",0.00948149886465597
"CTLA4","FCRL3",0.00945954007163115
"MYO1G","EMP3",0.00942846079200599
"S1PR5","EMP3",0.00941397706845368
"LTB","CD19",0.00941202213202525
"TOMM7","CD69",0.00940620729224514
"FLNA","EMP3",0.009404568831366
"CTLA4","BTLA",0.00937762274680392
"SELL","ACTN1",0.00937376604276068
"IL17RA","LGALS1",0.00936365591775878
"CD4","BTLA",0.00924636033003779
"FCGR3B","VCL",0.00922281815591715
"CD69","VCL",0.00922135638103496
"APEX1","LGALS1",0.00921555012511092
"TOMM7","EMP3",0.00919260353985277
"MYO1G","ACTN1",0.00918001596863042
"CTLA4","CD19",0.00916889325662766
"FCMR","VCL",0.00914275331170204
"BIN2","EMP3",0.00913473591351507
"FCRL3","EMP3",0.00913164647985792
"LGALS1","ACTN1",0.00909351522308564
"IL17RA","EMP3",0.00908886162217463
"CD4","FCRL3",0.00903535601746337
"SELL","NPM1",0.00903472220609969
"MYO1G","VCL",0.00899905883136288
"RPS5","VCL",0.0089763756547958
"SELPLG","EMP3",0.00878285053183908
"SELPLG","LGALS1",0.00874325526044338
"BTLA","VCL",0.00871333416424364
"ACTN1","LGALS1",0.00863873281250454
"SELL","VCL",0.00862508929335626
"APEX1","ACTN1",0.0082415702384981
"EIF3E","ACTN1",0
"FCGR3A","ACTN1",0
"GIMAP8","ACTN1",0
"IL10RA","ACTN1",0
"KLRD1","ACTN1",0
"KLRF1","ACTN1",0
"STK10","ACTN1",0
"WDR43","ACTN1",0
"EIF3E","AIF1",0
"FCGR3A","AIF1",0
"GIMAP8","AIF1",0
"IL10RA","AIF1",0
"KLRD1","AIF1",0
"KLRF1","AIF1",0
"STK10","AIF1",0
"WDR43","AIF1",0
"EIF3E","APEX1",0
"FCGR3A","APEX1",0
"GIMAP8","APEX1",0
"IL10RA","APEX1",0
"KLRD1","APEX1",0
"KLRF1","APEX1",0
"STK10","APEX1",0
"WDR43","APEX1",0
"EIF3E","ARHGAP25",0
"FCGR3A","ARHGAP25",0
"GIMAP8","ARHGAP25",0
"IL10RA","ARHGAP25",0
"KLRD1","ARHGAP25",0
"KLRF1","ARHGAP25",0
"STK10","ARHGAP25",0
"WDR43","ARHGAP25",0
"EIF3E","BIN2",0
"FCGR3A","BIN2",0
"GIMAP8","BIN2",0
"IL10RA","BIN2",0
"KLRD1","BIN2",0
"KLRF1","BIN2",0
"STK10","BIN2",0
"WDR43","BIN2",0
"EIF3E","BTLA",0
"FCGR3A","BTLA",0
"GIMAP8","BTLA",0
"IL10RA","BTLA",0
"KLRD1","BTLA",0
"KLRF1","BTLA",0
"STK10","BTLA",0
"WDR43","BTLA",0
"EIF3E","CCR7",0
"FCGR3A","CCR7",0
"GIMAP8","CCR7",0
"IL10RA","CCR7",0
"KLRD1","CCR7",0
"KLRF1","CCR7",0
"STK10","CCR7",0
"WDR43","CCR7",0
"EIF3E","CD14",0
"FCGR3A","CD14",0
"GIMAP8","CD14",0
"IL10RA","CD14",0
"KLRD1","CD14",0
"KLRF1","CD14",0
"STK10","CD14",0
"WDR43","CD14",0
"EIF3E","CD19",0
"FCGR3A","CD19",0
"GIMAP8","CD19",0
"IL10RA","CD19",0
"KLRD1","CD19",0
"KLRF1","CD19",0
"STK10","CD19",0
"WDR43","CD19",0
"EIF3E","CD2",0
"FCGR3A","CD2",0
"GIMAP8","CD2",0
"IL10RA","CD2",0
"KLRD1","CD2",0
"KLRF1","CD2",0
"STK10","CD2",0
"WDR43","CD2",0
"EIF3E","CD27",0
"FCGR3A","CD27",0
"GIMAP8","CD27",0
"IL10RA","CD27",0
"KLRD1","CD27",0
"KLRF1","CD27",0
"STK10","CD27",0
"WDR43","CD27",0
"EIF3E","CD28",0
"FCGR3A","CD28",0
"GIMAP8","CD28",0
"IL10RA","CD28",0
"KLRD1","CD28",0
"KLRF1","CD28",0
"STK10","CD28",0
"WDR43","CD28",0
"EIF3E","CD300A",0
"FCGR3A","CD300A",0
"GIMAP8","CD300A",0
"IL10RA","CD300A",0
"KLRD1","CD300A",0
"KLRF1","CD300A",0
"STK10","CD300A",0
"WDR43","CD300A",0
"EIF3E","CD3D",0
"FCGR3A","CD3D",0
"GIMAP8","CD3D",0
"IL10RA","CD3D",0
"KLRD1","CD3D",0
"KLRF1","CD3D",0
"STK10","CD3D",0
"WDR43","CD3D",0
"EIF3E","CD3E",0
"FCGR3A","CD3E",0
"GIMAP8","CD3E",0
"IL10RA","CD3E",0
"KLRD1","CD3E",0
"KLRF1","CD3E",0
"STK10","CD3E",0
"WDR43","CD3E",0
"EIF3E","CD3G",0
"FCGR3A","CD3G",0
"GIMAP8","CD3G",0
"IL10RA","CD3G",0
"KLRD1","CD3G",0
"KLRF1","CD3G",0
"STK10","CD3G",0
"WDR43","CD3G",0
"EIF3E","CD4",0
"FCGR3A","CD4",0
"GIMAP8","CD4",0
"IL10RA","CD4",0
"KLRD1","CD4",0
"KLRF1","CD4",0
"STK10","CD4",0
"WDR43","CD4",0
"EIF3E","CD5",0
"FCGR3A","CD5",0
"GIMAP8","CD5",0
"IL10RA","CD5",0
"KLRD1","CD5",0
"KLRF1","CD5",0
"STK10","CD5",0
"WDR43","CD5",0
"EIF3E","CD52",0
"FCGR3A","CD52",0
"GIMAP8","CD52",0
"IL10RA","CD52",0
"KLRD1","CD52",0
"KLRF1","CD52",0
"STK10","CD52",0
"WDR43","CD52",0
"EIF3E","CD6",0
"FCGR3A","CD6",0
"GIMAP8","CD6",0
"IL10RA","CD6",0
"KLRD1","CD6",0
"KLRF1","CD6",0
"STK10","CD6",0
"WDR43","CD6",0
"EIF3E","CD69",0
"FCGR3A","CD69",0
"GIMAP8","CD69",0
"IL10RA","CD69",0
"KLRD1","CD69",0
"KLRF1","CD69",0
"STK10","CD69",0
"WDR43","CD69",0
"EIF3E","CD8A",0
"FCGR3A","CD8A",0
"GIMAP8","CD8A",0
"IL10RA","CD8A",0
"KLRD1","CD8A",0
"KLRF1","CD8A",0
"STK10","CD8A",0
"WDR43","CD8A",0
"EIF3E","CD8B",0
"FCGR3A","CD8B",0
"GIMAP8","CD8B",0
"IL10RA","CD8B",0
"KLRD1","CD8B",0
"KLRF1","CD8B",0
"STK10","CD8B",0
"WDR43","CD8B",0
"EIF3E","CTLA4",0
"FCGR3A","CTLA4",0
"GIMAP8","CTLA4",0
"IL10RA","CTLA4",0
"KLRD1","CTLA4",0
"KLRF1","CTLA4",0
"STK10","CTLA4",0
"WDR43","CTLA4",0
"EIF3E","EEF1B2",0
"FCGR3A","EEF1B2",0
"GIMAP8","EEF1B2",0
"IL10RA","EEF1B2",0
"KLRD1","EEF1B2",0
"KLRF1","EEF1B2",0
"STK10","EEF1B2",0
"WDR43","EEF1B2",0
"EIF3E","EEF2",0
"FCGR3A","EEF2",0
"GIMAP8","EEF2",0
"IL10RA","EEF2",0
"KLRD1","EEF2",0
"KLRF1","EEF2",0
"STK10","EEF2",0
"WDR43","EEF2",0
"EIF3E","EIF3L",0
"FCGR3A","EIF3L",0
"GIMAP8","EIF3L",0
"IL10RA","EIF3L",0
"KLRD1","EIF3L",0
"KLRF1","EIF3L",0
"STK10","EIF3L",0
"WDR43","EIF3L",0
"EIF3E","EMP3",0
"FCGR3A","EMP3",0
"GIMAP8","EMP3",0
"IL10RA","EMP3",0
"KLRD1","EMP3",0
"KLRF1","EMP3",0
"STK10","EMP3",0
"WDR43","EMP3",0
"EIF3E","FCGR3B",0
"FCGR3A","FCGR3B",0
"GIMAP8","FCGR3B",0
"IL10RA","FCGR3B",0
"KLRD1","FCGR3B",0
"KLRF1","FCGR3B",0
"STK10","FCGR3B",0
"WDR43","FCGR3B",0
"EIF3E","FCMR",0
"FCGR3A","FCMR",0
"GIMAP8","FCMR",0
"IL10RA","FCMR",0
"KLRD1","FCMR",0
"KLRF1","FCMR",0
"STK10","FCMR",0
"WDR43","FCMR",0
"EIF3E","FCRL3",0
"FCGR3A","FCRL3",0
"GIMAP8","FCRL3",0
"IL10RA","FCRL3",0
"KLRD1","FCRL3",0
"KLRF1","FCRL3",0
"STK10","FCRL3",0
"WDR43","FCRL3",0
"EIF3E","FGFBP2",0
"FCGR3A","FGFBP2",0
"GIMAP8","FGFBP2",0
"IL10RA","FGFBP2",0
"KLRD1","FGFBP2",0
"KLRF1","FGFBP2",0
"STK10","FGFBP2",0
"WDR43","FGFBP2",0
"EIF3E","FGR",0
"FCGR3A","FGR",0
"GIMAP8","FGR",0
"IL10RA","FGR",0
"KLRD1","FGR",0
"KLRF1","FGR",0
"STK10","FGR",0
"WDR43","FGR",0
"EIF3E","FLNA",0
"FCGR3A","FLNA",0
"GIMAP8","FLNA",0
"IL10RA","FLNA",0
"KLRD1","FLNA",0
"KLRF1","FLNA",0
"STK10","FLNA",0
"WDR43","FLNA",0
"EIF3E","GIMAP5",0
"FCGR3A","GIMAP5",0
"GIMAP8","GIMAP5",0
"IL10RA","GIMAP5",0
"KLRD1","GIMAP5",0
"KLRF1","GIMAP5",0
"STK10","GIMAP5",0
"WDR43","GIMAP5",0
"EIF3E","GNLY",0
"FCGR3A","GNLY",0
"GIMAP8","GNLY",0
"IL10RA","GNLY",0
"KLRD1","GNLY",0
"KLRF1","GNLY",0
"STK10","GNLY",0
"WDR43","GNLY",0
"EIF3E","GPR183",0
"FCGR3A","GPR183",0
"GIMAP8","GPR183",0
"IL10RA","GPR183",0
"KLRD1","GPR183",0
"KLRF1","GPR183",0
"STK10","GPR183",0
"WDR43","GPR183",0
"EIF3E","GZMB",0
"FCGR3A","GZMB",0
"GIMAP8","GZMB",0
"IL10RA","GZMB",0
"KLRD1","GZMB",0
"KLRF1","GZMB",0
"STK10","GZMB",0
"WDR43","GZMB",0
"EIF3E","GZMH",0
"FCGR3A","GZMH",0
"GIMAP8","GZMH",0
"IL10RA","GZMH",0
"KLRD1","GZMH",0
"KLRF1","GZMH",0
"STK10","GZMH",0
"WDR43","GZMH",0
"EIF3E","GZMK",0
"FCGR3A","GZMK",0
"GIMAP8","GZMK",0
"IL10RA","GZMK",0
"KLRD1","GZMK",0
"KLRF1","GZMK",0
"STK10","GZMK",0
"WDR43","GZMK",0
"EIF3E","IFNG",0
"FCGR3A","IFNG",0
"GIMAP8","IFNG",0
"IL10RA","IFNG",0
"KLRD1","IFNG",0
"KLRF1","IFNG",0
"STK10","IFNG",0
"WDR43","IFNG",0
"EIF3E","IL17RA",0
"FCGR3A","IL17RA",0
"GIMAP8","IL17RA",0
"IL10RA","IL17RA",0
"KLRD1","IL17RA",0
"KLRF1","IL17RA",0
"STK10","IL17RA",0
"WDR43","IL17RA",0
"EIF3E","IL2RA",0
"FCGR3A","IL2RA",0
"GIMAP8","IL2RA",0
"IL10RA","IL2RA",0
"KLRD1","IL2RA",0
"KLRF1","IL2RA",0
"STK10","IL2RA",0
"WDR43","IL2RA",0
"EIF3E","IL2RB",0
"FCGR3A","IL2RB",0
"GIMAP8","IL2RB",0
"IL10RA","IL2RB",0
"KLRD1","IL2RB",0
"KLRF1","IL2RB",0
"STK10","IL2RB",0
"WDR43","IL2RB",0
"EIF3E","IL7R",0
"FCGR3A","IL7R",0
"GIMAP8","IL7R",0
"IL10RA","IL7R",0
"KLRD1","IL7R",0
"KLRF1","IL7R",0
"STK10","IL7R",0
"WDR43","IL7R",0
"EIF3E","ITGAM",0
"FCGR3A","ITGAM",0
"GIMAP8","ITGAM",0
"IL10RA","ITGAM",0
"KLRD1","ITGAM",0
"KLRF1","ITGAM",0
"STK10","ITGAM",0
"WDR43","ITGAM",0
"EIF3E","ITGB2",0
"FCGR3A","ITGB2",0
"GIMAP8","ITGB2",0
"IL10RA","ITGB2",0
"KLRD1","ITGB2",0
"KLRF1","ITGB2",0
"STK10","ITGB2",0
"WDR43","ITGB2",0
"EIF3E","KLRB1",0
"FCGR3A","KLRB1",0
"GIMAP8","KLRB1",0
"IL10RA","KLRB1",0
"KLRD1","KLRB1",0
"KLRF1","KLRB1",0
"STK10","KLRB1",0
"WDR43","KLRB1",0
"EIF3E","LGALS1",0
"FCGR3A","LGALS1",0
"GIMAP8","LGALS1",0
"IL10RA","LGALS1",0
"KLRD1","LGALS1",0
"KLRF1","LGALS1",0
"STK10","LGALS1",0
"WDR43","LGALS1",0
"EIF3E","LTB",0
"FCGR3A","LTB",0
"GIMAP8","LTB",0
"IL10RA","LTB",0
"KLRD1","LTB",0
"KLRF1","LTB",0
"STK10","LTB",0
"WDR43","LTB",0
"EIF3E","MYO1F",0
"FCGR3A","MYO1F",0
"GIMAP8","MYO1F",0
"IL10RA","MYO1F",0
"KLRD1","MYO1F",0
"KLRF1","MYO1F",0
"STK10","MYO1F",0
"WDR43","MYO1F",0
"EIF3E","MYO1G",0
"FCGR3A","MYO1G",0
"GIMAP8","MYO1G",0
"IL10RA","MYO1G",0
"KLRD1","MYO1G",0
"KLRF1","MYO1G",0
"STK10","MYO1G",0
"WDR43","MYO1G",0
"EIF3E","NKG7",0
"FCGR3A","NKG7",0
"GIMAP8","NKG7",0
"IL10RA","NKG7",0
"KLRD1","NKG7",0
"KLRF1","NKG7",0
"STK10","NKG7",0
"WDR43","NKG7",0
"EIF3E","NOP53",0
"FCGR3A","NOP53",0
"GIMAP8","NOP53",0
"IL10RA","NOP53",0
"KLRD1","NOP53",0
"KLRF1","NOP53",0
"STK10","NOP53",0
"WDR43","NOP53",0
"EIF3E","NPM1",0
"FCGR3A","NPM1",0
"GIMAP8","NPM1",0
"IL10RA","NPM1",0
"KLRD1","NPM1",0
"KLRF1","NPM1",0
"STK10","NPM1",0
"WDR43","NPM1",0
"EIF3E","PLEK",0
"FCGR3A","PLEK",0
"GIMAP8","PLEK",0
"IL10RA","PLEK",0
"KLRD1","PLEK",0
"KLRF1","PLEK",0
"STK10","PLEK",0
"WDR43","PLEK",0
"EIF3E","PRF1",0
"FCGR3A","PRF1",0
"GIMAP8","PRF1",0
"IL10RA","PRF1",0
"KLRD1","PRF1",0
"KLRF1","PRF1",0
"STK10","PRF1",0
"WDR43","PRF1",0
"EIF3E","PTPRC",0
"FCGR3A","PTPRC",0
"GIMAP8","PTPRC",0
"IL10RA","PTPRC",0
"KLRD1","PTPRC",0
"KLRF1","PTPRC",0
"STK10","PTPRC",0
"WDR43","PTPRC",0
"EIF3E","RACK1",0
"FCGR3A","RACK1",0
"GIMAP8","RACK1",0
"IL10RA","RACK1",0
"KLRD1","RACK1",0
"KLRF1","RACK1",0
"STK10","RACK1",0
"WDR43","RACK1",0
"EIF3E","RPS5",0
"FCGR3A","RPS5",0
"GIMAP8","RPS5",0
"IL10RA","RPS5",0
"KLRD1","RPS5",0
"KLRF1","RPS5",0
"STK10","RPS5",0
"WDR43","RPS5",0
"EIF3E","RPS8",0
"FCGR3A","RPS8",0
"GIMAP8","RPS8",0
"IL10RA","RPS8",0
"KLRD1","RPS8",0
"KLRF1","RPS8",0
"STK10","RPS8",0
"WDR43","RPS8",0
"EIF3E","RSL1D1",0
"FCGR3A","RSL1D1",0
"GIMAP8","RSL1D1",0
"IL10RA","RSL1D1",0
"KLRD1","RSL1D1",0
"KLRF1","RSL1D1",0
"STK10","RSL1D1",0
"WDR43","RSL1D1",0
"EIF3E","S1PR5",0
"FCGR3A","S1PR5",0
"GIMAP8","S1PR5",0
"IL10RA","S1PR5",0
"KLRD1","S1PR5",0
"KLRF1","S1PR5",0
"STK10","S1PR5",0
"WDR43","S1PR5",0
"EIF3E","SAMD3",0
"FCGR3A","SAMD3",0
"GIMAP8","SAMD3",0
"IL10RA","SAMD3",0
"KLRD1","SAMD3",0
"KLRF1","SAMD3",0
"STK10","SAMD3",0
"WDR43","SAMD3",0
"EIF3E","SELL",0
"FCGR3A","SELL",0
"GIMAP8","SELL",0
"IL10RA","SELL",0
"KLRD1","SELL",0
"KLRF1","SELL",0
"STK10","SELL",0
"WDR43","SELL",0
"EIF3E","SELPLG",0
"FCGR3A","SELPLG",0
"GIMAP8","SELPLG",0
"IL10RA","SELPLG",0
"KLRD1","SELPLG",0
"KLRF1","SELPLG",0
"STK10","SELPLG",0
"WDR43","SELPLG",0
"EIF3E","TBX21",0
"FCGR3A","TBX21",0
"GIMAP8","TBX21",0
"IL10RA","TBX21",0
"KLRD1","TBX21",0
"KLRF1","TBX21",0
"STK10","TBX21",0
"WDR43","TBX21",0
"EIF3E","TIGIT",0
"FCGR3A","TIGIT",0
"GIMAP8","TIGIT",0
"IL10RA","TIGIT",0
"KLRD1","TIGIT",0
"KLRF1","TIGIT",0
"STK10","TIGIT",0
"WDR43","TIGIT",0
"EIF3E","TOMM7",0
"FCGR3A","TOMM7",0
"GIMAP8","TOMM7",0
"IL10RA","TOMM7",0
"KLRD1","TOMM7",0
"KLRF1","TOMM7",0
"STK10","TOMM7",0
"WDR43","TOMM7",0
"EIF3E","VCL",0
"FCGR3A","VCL",0
"GIMAP8","VCL",0
"IL10RA","VCL",0
"KLRD1","VCL",0
"KLRF1","VCL",0
"STK10","VCL",0
"WDR43","VCL",0
"EIF3E","ZNF683",0
"FCGR3A","ZNF683",0
"GIMAP8","ZNF683",0
"IL10RA","ZNF683",0
"KLRD1","ZNF683",0
"KLRF1","ZNF683",0
"STK10","ZNF683",0
"WDR43","ZNF683",0
