"regulatoryGene","targetGene","weight"
"GZMB","RPS5",0.0116439125096661
"FGFBP2","EEF2",0.0116433883811495
"CD4","IL7R",0.011643146651774
"MYO1G","CD2",0.0116428909167126
"RPS8","SELL",0.0116427302078149
"NOP53","GIMAP8",0.0116424906567619
"GZMB","BIN2",0.0116421774339563
"EEF2","GNLY",0.011640153922891
"GIMAP5","SELL",0.0116396641408786
"LGALS1","CD8B",0.0116377902366613
"RPS8","STK10",0.0116369708613053
"IL17RA","GNLY",0.0116365287548579
"NOP53","BIN2",0.011636435893807
"WDR43","CD8B",0.0116342400582146
"FCGR3A","PTPRC",0.011633943448996
"CD300A","SAMD3",0.0116337363911806
"GIMAP8","GZMB",0.0116337093739243
"GZMK","IFNG",0.0116332272398615
"CD5","SELPLG",0.0116330093869522
"GZMB","CD4",0.0116326565858754
"SELPLG","NKG7",0.0116317753743468
"LTB","GZMH",0.0116316678428593
"SAMD3","APEX1",0.0116312280481969
"EIF3E","IL2RB",0.0116308853718851
"GIMAP8","ZNF683",0.0116286373749924
"CD6","WDR43",0.0116278039460867
"GIMAP5","IL17RA",0.0116268267332376
"FCGR3B","FGR",0.0116265793390359
"MYO1F","ITGB2",0.0116253677292743
"CD69","CD28",0.011625136643156
"RSL1D1","CD69",0.011623724010541
"EEF1B2","FGR",0.0116237195241104
"CD8B","IFNG",0.0116234861665116
"FCRL3","PRF1",0.0116222875835476
"RACK1","BTLA",0.0116216790925509
"MYO1G","SELPLG",0.011621371207123
"KLRF1","FCGR3B",0.0116204832665431
"CCR7","FGR",0.0116200150418969
"GZMK","EIF3L",0.0116192750523827
"ACTN1","SAMD3",0.0116182414079527
"TIGIT","EIF3L",0.0116177547731106
"VCL","FCRL3",0.0116164892633316
"EIF3L","GPR183",0.0116162990721942
"NPM1","ITGB2",0.0116156982055513
"KLRF1","EIF3E",0.0116151746566286
"CD2","FCGR3A",0.011614805358799
"BIN2","AIF1",0.011614416703885
"GZMK","CD14",0.0116136246835509
"CD8B","NPM1",0.0116135474507523
"ZNF683","CD3E",0.0116135079987406
"EIF3E","EMP3",0.01161295069624
"IFNG","NPM1",0.0116122354696886
"CD28","IL2RA",0.011612224358479
"CD52","EIF3E",0.011611190858249
"CD8A","ITGB2",0.0116102733651642
"RSL1D1","NKG7",0.0116102152405194
"CD3E","NOP53",0.0116101562903019
"SAMD3","RSL1D1",0.0116097179865765
"GPR183","CD27",0.0116093864564046
"IL10RA","RSL1D1",0.0116090996386087
"NOP53","CD2",0.0116088156810514
"LTB","EIF3E",0.0116083667902971
"BIN2","CD52",0.0116070192929962
"RACK1","APEX1",0.011606300809151
"GZMH","CD4",0.011606296284771
"EIF3E","IL2RA",0.0116053233526733
"IL2RB","CD69",0.0116047476416871
"GIMAP5","NKG7",0.0116045357394548
"CD8A","FLNA",0.0116037149445829
"CD4","FCGR3A",0.0116030508157923
"EIF3E","CD4",0.0116028200053762
"PLEK","EEF2",0.0116021818180613
"FCRL3","GIMAP8",0.0116016745970703
"IL2RB","IL17RA",0.0116015316258944
"VCL","GNLY",0.0115978300859542
"CD52","ITGB2",0.0115966415631982
"EIF3E","TBX21",0.0115952261686645
"PLEK","SAMD3",0.0115951264759119
"CD5","LGALS1",0.0115942504001912
"FGR","SELL",0.0115918215287349
"ZNF683","CD69",0.0115913413994659
"ACTN1","GZMK",0.0115896193363761
"PTPRC","CD5",0.0115890107751028
"ARHGAP25","TOMM7",0.0115883617954447
"EEF1B2","CD27",0.0115874817931743
"RPS5","CD52",0.0115861625750162
"GIMAP8","KLRD1",0.0115860707598296
"CCR7","EIF3E",0.0115834933895805
"KLRF1","IL2RA",0.0115830033031257
"MYO1G","IL17RA",0.0115807754064038
"FCGR3A","GZMK",0.0115795404703808
"SAMD3","EIF3L",0.0115781075649916
"CD3G","SELL",0.0115769332126272
"FGR","SAMD3",0.0115764119006263
"CD27","CD14",0.0115757577103868
"S1PR5","CD8B",0.0115756576139088
"CD8B","CD69",0.0115752560474651
"ARHGAP25","CD69",0.0115738297955439
"EEF1B2","CCR7",0.011573231389745
"FCMR","CD52",0.0115726725748224
"NPM1","EIF3L",0.011571998418959
"CD3E","EIF3E",0.0115708759583417
"SELL","CD2",0.0115703304284126
"LGALS1","FCGR3A",0.0115694350079717
"CCR7","SAMD3",0.0115691848685991
"CCR7","CD8A",0.0115667563764444
"CD2","CD4",0.0115666907450934
"ITGAM","RPS8",0.0115645171688635
"KLRB1","IL17RA",0.0115641786204813
"GPR183","SAMD3",0.0115635570469102
"CD28","FCGR3A",0.0115634822853501
"NOP53","CD8B",0.0115634804827503
"GZMB","ITGAM",0.0115627838853717
"CD8B","CD2",0.0115623673221188
"EEF1B2","BIN2",0.0115621524619146
"KLRB1","TIGIT",0.0115619699681195
"CTLA4","CD3G",0.0115618630884652
"KLRD1","WDR43",0.0115617867458963
"CD2","FGFBP2",0.0115615868176496
"FCMR","IL7R",0.0115610372150136
"RPS8","ITGB2",0.0115609177517648
"CD19","CD4",0.0115607773397919
"EIF3L","CD300A",0.0115588265751038
"CD19","RPS5",0.0115584492970789
"CD5","EEF2",0.0115583975827373
"LGALS1","IL2RB",0.0115568467225322
"PTPRC","RPS5",0.0115564333218178
"SELPLG","RSL1D1",0.0115559912191129
"CD300A","CD8B",0.01155539223468
"CD14","NKG7",0.0115551885915961
"CD69","CD3D",0.0115537185759583
"TIGIT","KLRD1",0.0115511487195088
"FGFBP2","EEF1B2",0.0115491310354025
"CD27","CTLA4",0.0115486461508658
"APEX1","KLRF1",0.011548160896809
"ZNF683","SELPLG",0.0115470565690217
"GNLY","CD52",0.0115467605210444
"GZMH","CD19",0.0115466501835778
"SAMD3","GPR183",0.0115461585128031
"WDR43","SAMD3",0.0115405319912563
"TIGIT","TBX21",0.0115396244188857
"CD8A","RPS5",0.0115388140340072
"CD300A","FGFBP2",0.011537271403067
"GNLY","ITGB2",0.0115365904146319
"CD6","FCGR3B",0.0115362526920154
"CD3E","ACTN1",0.011535815202676
"CD28","KLRB1",0.011535570853875
"NPM1","PRF1",0.0115345336747782
"CD14","FCGR3B",0.0115334911997391
"CD14","CD8A",0.0115327216006885
"FGR","CD52",0.0115326243832418
"CD3G","S1PR5",0.0115321835247978
"FCGR3B","IL10RA",0.0115320522550093
"AIF1","CCR7",0.0115312332644955
"SELPLG","NOP53",0.0115312282163687
"IL2RA","CD2",0.0115305863657615
"MYO1G","CD8B",0.0115274807767662
"EIF3E","CD27",0.0115269635949414
"CD8A","GZMH",0.0115267893420551
"GIMAP5","SAMD3",0.0115264367359866
"APEX1","FGR",0.0115262740063097
"ITGAM","FCGR3A",0.0115250171452432
"CD300A","CD8A",0.0115250159514252
"CD6","RSL1D1",0.0115238493264392
"GNLY","EEF2",0.0115233301446586
"GZMK","LGALS1",0.0115231011778226
"CD27","RPS8",0.0115220673345503
"IL10RA","GIMAP8",0.0115214511110759
"LTB","ITGB2",0.0115207581031789
"ZNF683","CD28",0.0115205871268727
"CCR7","ITGAM",0.0115203414024121
"CTLA4","KLRB1",0.0115201561737948
"CD19","EEF1B2",0.0115200566634769
"CD28","CD14",0.0115199878336272
"APEX1","CD5",0.0115196717005664
"ACTN1","KLRB1",0.0115188652883008
"CD300A","FCGR3B",0.0115185925684347
"FCMR","MYO1G",0.011518232196707
"RPS5","CD28",0.0115168351509424
"CD8A","WDR43",0.011516169240639
"APEX1","BIN2",0.0115153330679893
"NKG7","FGR",0.0115150580801568
"APEX1","ITGAM",0.0115133704429982
"SAMD3","CD3G",0.0115121839205375
"IL17RA","IL10RA",0.0115117203282811
"IL10RA","CD8A",0.011511165058286
"IL2RB","AIF1",0.0115111635206004
"GIMAP5","EEF1B2",0.0115108142286159
"RSL1D1","ITGAM",0.0115104247775783
"STK10","APEX1",0.0115101128522621
"IL2RB","TOMM7",0.0115097663219914
"GIMAP5","IL2RA",0.0115085117298292
"IL2RB","FLNA",0.0115081516316498
"CD27","NOP53",0.0115070920264536
"CD19","TBX21",0.0115062394294782
"EEF1B2","IL2RB",0.0115061742448852
"CTLA4","PRF1",0.0115046558432637
"ITGB2","CD8A",0.0115046540336057
"PTPRC","STK10",0.0115044046204426
"PRF1","ARHGAP25",0.0115041911431334
"CTLA4","CD3D",0.0115041396332627
"CD14","WDR43",0.0115040034857294
"TOMM7","GIMAP8",0.0115039054199922
"CD52","NOP53",0.0115038436129914
"CD14","IL7R",0.0115035870774649
"CD3G","EEF2",0.0115018553440935
"CD69","PRF1",0.0115009320565439
"FGFBP2","GIMAP8",0.0115007366504317
"RACK1","KLRB1",0.0114992381910556
"IL10RA","GZMH",0.0114980085237597
"GZMB","EIF3L",0.0114979657236038
"GIMAP8","CD8A",0.0114977545183788
"RSL1D1","CD8A",0.0114975242738385
"CD27","TIGIT",0.0114974436564536
"BTLA","CD27",0.0114968526036214
"SELPLG","ARHGAP25",0.0114964695111966
"CD69","CD5",0.0114958484131589
"FCGR3A","TBX21",0.0114955536258993
"CD2","WDR43",0.0114940046383014
"ZNF683","S1PR5",0.0114935765047463
"CD300A","CCR7",0.0114932573355541
"ACTN1","BIN2",0.0114926722690683
"TOMM7","CD28",0.0114914402725987
"GIMAP5","CD3D",0.0114881807318663
"WDR43","EIF3E",0.0114880110176961
"ITGAM","CD6",0.0114879293759985
"CD3E","GZMH",0.0114878970890126
"CD8B","TIGIT",0.0114875066723036
"FGR","PTPRC",0.0114867174880941
"CTLA4","TOMM7",0.0114865879275919
"FCGR3B","CD3D",0.0114861870308383
"FLNA","CD14",0.0114859628890346
"CTLA4","KLRD1",0.0114851356410719
"PLEK","KLRD1",0.011485052015546
"ARHGAP25","S1PR5",0.011484434532511
"ZNF683","CD52",0.0114816929329656
"LTB","CD5",0.0114814558475972
"IL2RB","ZNF683",0.0114804048005149
"MYO1G","CD27",0.0114797226774773
"CD6","CD14",0.0114795977476744
"LTB","CD14",0.0114788322091903
"MYO1F","WDR43",0.0114776896517877
"GZMB","MYO1G",0.0114766357985789
"RPS5","TIGIT",0.011474587552749
"PLEK","RSL1D1",0.0114736084066837
"NPM1","CD3E",0.0114727208604573
"CD52","CCR7",0.0114726931783831
"IL2RB","CD19",0.0114710462905445
"VCL","ITGB2",0.0114694512240723
"FGFBP2","VCL",0.0114685383952996
"FGR","CTLA4",0.0114678566344792
"NKG7","CD19",0.0114675719244254
"LTB","GZMK",0.0114674820390483
"CD8B","KLRD1",0.0114661539301264
"CD69","APEX1",0.0114646958473097
"IFNG","CD2",0.011463758420628
"GZMH","EEF1B2",0.0114617564868371
"NOP53","ITGAM",0.0114612279457218
"GZMB","TOMM7",0.0114594869189817
"IFNG","ITGAM",0.0114585961177639
"LTB","GNLY",0.0114560362896035
"WDR43","VCL",0.0114554970329455
"SAMD3","CD69",0.0114543540149994
"TOMM7","GZMB",0.0114528006271642
"FCGR3A","FGFBP2",0.0114522664902632
"RSL1D1","CD5",0.0114521609203912
"EIF3E","NOP53",0.0114510793075091
"TBX21","TIGIT",0.0114500286347218
"CD14","ACTN1",0.0114496413481893
"CD3D","BTLA",0.0114495888075766
"TIGIT","CD14",0.0114469983928197
"IL2RA","RACK1",0.0114451704592846
"AIF1","S1PR5",0.011445042171731
"WDR43","PRF1",0.0114445715008639
"TOMM7","GZMK",0.0114444285084381
"FGFBP2","CD28",0.0114438801315967
"GNLY","IFNG",0.0114426033921206
"KLRD1","LTB",0.0114417124425154
"CD8A","LTB",0.0114412559360181
"RPS8","IL2RB",0.0114407620371578
"VCL","RPS8",0.0114390371441232
"EEF1B2","FCGR3B",0.0114389411801072
"BIN2","SELPLG",0.0114385541251525
"CD3G","NOP53",0.011438239696234
"ITGAM","GZMB",0.011437468518799
"GPR183","FCRL3",0.0114360930679434
"LTB","AIF1",0.0114337085984506
"RPS5","SAMD3",0.0114326500899429
"TIGIT","BIN2",0.0114311566282782
"CD3E","RSL1D1",0.0114306003708143
"CCR7","KLRB1",0.011429250158552
"NPM1","EIF3E",0.0114284315260889
"LTB","TBX21",0.0114267789886328
"GIMAP8","FCRL3",0.0114266147606094
"APEX1","KLRD1",0.0114264871299395
"GNLY","PTPRC",0.0114245592370442
"GPR183","GIMAP8",0.0114239693712754
"CD52","CD14",0.0114238588819236
"CD28","S1PR5",0.0114234187152428
"CD6","EMP3",0.0114230011196401
"IL2RA","GZMB",0.011422289347261
"PRF1","VCL",0.0114218397053416
"RPS5","BTLA",0.0114199195050289
"CD300A","TIGIT",0.0114186945479224
"CD8B","EEF1B2",0.0114182252187919
"FCRL3","FLNA",0.0114178397325691
"CCR7","SELL",0.0114173645563336
"CD4","ZNF683",0.0114171522065449
"EIF3L","CD28",0.0114169646194155
"IL17RA","MYO1G",0.011416589589599
"RPS5","CD4",0.0114163592994109
"CD14","GZMH",0.0114150561812672
"WDR43","KLRF1",0.0114144305057599
"CD28","CD3E",0.0114132928471377
"FCGR3A","AIF1",0.0114122564081352
"CD3D","PRF1",0.0114112001843787
"BIN2","IFNG",0.0114084558232915
"KLRF1","AIF1",0.011408117306537
"RSL1D1","TBX21",0.0114074711418441
"FCGR3B","GZMB",0.0114071815906849
"TBX21","RPS8",0.0114066301419072
"EIF3E","FCGR3A",0.0114063436971631
"ITGAM","FCRL3",0.0114036842235664
"FCMR","EIF3E",0.0114026780313389
"RACK1","ARHGAP25",0.0114016458663231
"SELL","ITGAM",0.0114010381567649
"CD19","AIF1",0.0114009259315021
"GZMK","RACK1",0.0113991575098767
"RPS8","TBX21",0.0113985641017088
"VCL","CD69",0.0113984281270668
"ZNF683","SELL",0.0113975740935884
"EIF3E","TOMM7",0.0113968144746111
"RACK1","WDR43",0.0113965951348866
"RSL1D1","IL2RB",0.0113962748541219
"PRF1","LGALS1",0.011395550426282
"PTPRC","CD6",0.0113926126043701
"CD27","ZNF683",0.0113923917782989
"CD8B","MYO1F",0.0113905063422459
"STK10","FLNA",0.0113876401059058
"IL7R","KLRD1",0.0113874204320168
"FLNA","SELPLG",0.0113868972915246
"MYO1G","CD52",0.0113864469594095
"CCR7","CD3E",0.0113853737144096
"PRF1","CD8A",0.011384901101354
"CD19","CD3G",0.0113846574702592
"FGR","CD27",0.011383882716517
"BTLA","NKG7",0.0113829477142843
"IL10RA","CD3G",0.0113827727758976
"CD3E","CD300A",0.0113826512631143
"FGR","GIMAP8",0.0113825610486946
"EIF3L","APEX1",0.0113819194262996
"NPM1","GZMH",0.0113816318052326
"CTLA4","ITGB2",0.0113794924056115
"ARHGAP25","EIF3L",0.0113791988613655
"MYO1F","CD300A",0.0113791607825
"IL2RB","CCR7",0.0113762920493584
"WDR43","ITGB2",0.0113751792052801
"FCMR","EIF3L",0.0113745161416686
"CD8B","ITGAM",0.0113743104199384
"CD28","WDR43",0.0113722779571035
"IL2RA","IL2RB",0.0113722250595894
"RPS8","CD27",0.0113719767216652
"CD4","SAMD3",0.0113715265304189
"MYO1G","IL2RA",0.0113714585910829
"PLEK","FCRL3",0.011370514652615
"EEF2","KLRF1",0.0113698957084773
"CD14","KLRF1",0.0113686579479646
"GNLY","NKG7",0.0113671710360875
"IL2RB","LGALS1",0.0113666184563343
"CD52","RSL1D1",0.0113663275179602
"NPM1","CD3G",0.0113662279263519
"KLRD1","PTPRC",0.0113640538201682
"PTPRC","WDR43",0.0113636357325218
"S1PR5","EIF3L",0.0113628777298216
"CD3G","FGFBP2",0.0113626033862538
"GIMAP8","CD300A",0.0113623123022268
"ARHGAP25","CCR7",0.0113619058994344
"RSL1D1","KLRD1",0.0113617854728042
"ZNF683","CD6",0.0113615395011728
"CD27","MYO1G",0.0113612869861217
"SAMD3","CD3D",0.0113612664349641
"FCGR3A","CD3D",0.0113595230353519
"GZMB","RPS8",0.0113586903594039
"FGFBP2","NOP53",0.0113585317493464
"KLRB1","GIMAP5",0.0113578712901721
"FCGR3A","FLNA",0.0113574337907332
"GZMK","FCMR",0.0113573746937597
"GPR183","GZMB",0.0113563477245016
"CD300A","RSL1D1",0.0113553984841399
"CD8A","GIMAP5",0.0113549871631943
"CD69","LTB",0.0113538186258357
"FCMR","SELL",0.0113537231241693
"EEF1B2","CD6",0.0113528466514433
"MYO1G","CD69",0.0113527921335026
"STK10","S1PR5",0.0113518577280341
"EIF3L","CD69",0.0113513501179341
"GNLY","GIMAP5",0.0113503919795608
"CD14","CD52",0.0113494714823733
"FCGR3A","APEX1",0.0113492904724635
"IL2RB","CD3E",0.0113476595256787
"PRF1","BTLA",0.0113470577275931
"FGFBP2","ZNF683",0.0113460225822011
"GZMB","CD69",0.0113453051207599
"CD19","FCRL3",0.0113451325965884
"IL10RA","EMP3",0.0113449908635825
"TBX21","EIF3E",0.0113448776699524
"KLRD1","CD14",0.0113448255774395
"ARHGAP25","CD3D",0.0113443452707353
"PTPRC","APEX1",0.0113442622892865
"CD28","IFNG",0.0113439810714399
"ARHGAP25","KLRD1",0.0113438380048209
"KLRB1","EEF1B2",0.0113431843851297
"AIF1","BIN2",0.0113415166559443
"EMP3","CD8B",0.0113411097036959
"GZMK","CD6",0.0113408629767813
"KLRB1","ITGAM",0.011337902197605
"RSL1D1","CD8B",0.0113375969493385
"SELPLG","VCL",0.011337003012127
"BTLA","SAMD3",0.0113366594180453
"KLRF1","SELPLG",0.0113362209609768
"CD5","ITGB2",0.0113356066432188
"STK10","KLRF1",0.0113354461360922
"RSL1D1","CD27",0.0113345880513404
"CD300A","EIF3L",0.0113330921668387
"CD69","CD3G",0.0113328971289422
"NOP53","CD3G",0.0113314285630253
"CD19","EIF3E",0.0113309133681697
"FCGR3B","ARHGAP25",0.0113296238555624
"GIMAP5","CD28",0.0113293632383637
"FCGR3B","IL2RA",0.0113290314545304
"GIMAP5","S1PR5",0.011327734666574
"CD3E","PTPRC",0.0113260182785139
"FCGR3A","IL10RA",0.0113257086412946
"IL10RA","WDR43",0.0113254514274009
"IL2RA","PTPRC",0.0113247952917337
"IL2RA","CD4",0.0113245754047553
"NKG7","GNLY",0.0113239947978596
"TBX21","KLRD1",0.0113238847715976
"PRF1","MYO1G",0.0113235338631248
"TOMM7","IL7R",0.0113230786543449
"IL10RA","RACK1",0.0113230374663445
"LTB","KLRB1",0.0113225192259967
"CD4","EEF2",0.0113217038099424
"IFNG","FCGR3A",0.0113207743860449
"EEF1B2","PTPRC",0.0113206161854646
"EIF3L","CD2",0.0113183089203562
"CD27","S1PR5",0.0113181828527584
"GZMH","CD6",0.0113173779159747
"IL10RA","EIF3L",0.0113163684494141
"ACTN1","RPS8",0.0113154122542867
"GZMK","IL2RA",0.0113141307778156
"RSL1D1","FGR",0.0113138516024072
"RPS5","FCGR3A",0.0113132924384421
"SAMD3","CD14",0.0113131697184827
"FCGR3B","RSL1D1",0.0113119300229098
"ZNF683","IFNG",0.0113119151110171
"CD3G","GIMAP8",0.0113112888596776
"LGALS1","IL10RA",0.0113108937469079
"GPR183","S1PR5",0.0113100702725256
"CD14","RACK1",0.0113098755443874
"MYO1F","EIF3L",0.0113095537585907
"CD3G","GNLY",0.0113088257224185
"IL7R","AIF1",0.0113084488514476
"IL17RA","FCGR3B",0.0113082476017089
"SAMD3","BIN2",0.0113069479472492
"EEF2","CD3E",0.0113066556236434
"CD300A","RPS5",0.0113058150588454
"MYO1G","IL2RB",0.0113040275613811
"CD28","NKG7",0.0113039512869843
"IL10RA","CD4",0.0113033922391866
"LTB","IL7R",0.011301173363626
"CTLA4","RACK1",0.0112999384926818
"CD27","FCGR3A",0.0112988681279776
"CTLA4","CD8B",0.0112988548415885
"S1PR5","RSL1D1",0.0112987493824569
"FCGR3A","CD3G",0.0112983891670305
"ACTN1","CD14",0.0112981023962996
"ITGB2","CD3D",0.0112976401150369
"EEF1B2","RSL1D1",0.0112957176209945
"CD5","RSL1D1",0.0112951974540407
"GIMAP8","CD3G",0.0112939267891633
"TOMM7","RPS8",0.0112900824626743
"SELL","EMP3",0.0112898464244707
"IL17RA","SELPLG",0.0112897659317664
"KLRD1","RPS5",0.0112892564060821
"NPM1","SELL",0.0112880803293835
"IFNG","TOMM7",0.0112874796526458
"GIMAP8","RACK1",0.011286916956454
"CD3E","SELL",0.0112867406946578
"FGR","CD28",0.0112856268180249
"CD3D","MYO1G",0.0112852005476283
"EEF2","FCGR3B",0.011284596595149
"LGALS1","CD5",0.0112845926094526
"PRF1","EIF3E",0.0112842079255462
"EEF2","BTLA",0.0112823843753521
"STK10","GPR183",0.0112819816153134
"S1PR5","FLNA",0.0112816373357223
"FCMR","CD3G",0.0112811974365395
"FCMR","GZMK",0.0112811438013226
"CD300A","GIMAP5",0.0112808597030971
"IL7R","NOP53",0.0112806764780253
"GIMAP5","BIN2",0.0112801024926624
"IFNG","CCR7",0.011279937170154
"IL7R","CD28",0.0112787560484433
"CCR7","BTLA",0.0112766691829755
"VCL","GZMB",0.0112760914422157
"FGFBP2","RPS8",0.0112760462597486
"IL2RB","PLEK",0.0112756462653755
"STK10","GZMH",0.0112754139218188
"RSL1D1","ITGB2",0.0112743911304032
"CD8A","RPS8",0.011273545702812
"WDR43","CD4",0.0112734045119717
"CD8A","BTLA",0.0112733792575391
"FLNA","GZMB",0.0112729859710078
"GIMAP5","GZMB",0.0112729240427196
"PLEK","CTLA4",0.0112728054822281
"KLRF1","EEF2",0.0112727950183354
"CD6","STK10",0.0112707306778431
"ARHGAP25","GZMK",0.0112706421950879
"BTLA","CD3E",0.0112693405787012
"NPM1","CD69",0.0112692308383928
"FGR","CD8A",0.0112690675338713
"CD19","CD300A",0.0112674626304874
"VCL","CD8B",0.0112670623678962
"FGR","FCRL3",0.0112662427690292
"ITGB2","KLRD1",0.0112654542619438
"GPR183","PRF1",0.0112647679833598
"NKG7","LTB",0.0112643080736797
"RPS8","FCGR3B",0.0112636556865585
"RSL1D1","LTB",0.0112626025484302
"BTLA","GZMB",0.0112615545275707
"FCRL3","FGFBP2",0.0112613850705618
"TOMM7","ZNF683",0.0112585503326542
"FCGR3B","CTLA4",0.0112579388298015
"CD8B","GPR183",0.0112564588817149
"RACK1","TBX21",0.0112557098569466
"CD14","APEX1",0.0112556993178337
"CD6","FGR",0.0112553132360108
"APEX1","FGFBP2",0.0112552638033765
"ACTN1","TOMM7",0.0112541791333853
"NKG7","CD27",0.0112532929348565
"GZMK","S1PR5",0.0112523732699896
"IL2RA","NOP53",0.0112502800513871
"FGFBP2","MYO1F",0.0112493958786974
"ITGB2","KLRB1",0.0112479573225599
"LTB","KLRF1",0.0112473214121017
"GZMK","CD19",0.0112466381798409
"CD69","TOMM7",0.0112451759741473
"CD14","GIMAP5",0.0112450816827765
"GZMB","EEF1B2",0.0112450442465295
"CD3D","RPS5",0.0112448719863443
"KLRF1","GIMAP5",0.0112443510008049
"GZMK","MYO1F",0.0112428746741383
"EIF3L","FGR",0.0112427399010562
"PRF1","CD52",0.0112426876806639
"WDR43","CD3D",0.0112425600876397
"WDR43","CD27",0.0112417219165629
"CD3E","FCMR",0.0112414247807461
"IFNG","CD8B",0.0112403623019932
"IL7R","BIN2",0.011239719249862
"KLRB1","IL10RA",0.011239605787725
"CD3E","FCGR3B",0.011239121875528
"ZNF683","IL2RB",0.0112388238632897
"CD5","FGFBP2",0.0112368020997272
"ACTN1","GNLY",0.0112367923068938
"ITGB2","FCGR3B",0.011236694469301
"CD69","CD8B",0.0112364773374122
"RSL1D1","GZMK",0.0112330072522099
"CD3G","TOMM7",0.0112326380511717
"AIF1","APEX1",0.0112321741977585
"KLRD1","MYO1F",0.0112316773128693
"PTPRC","CD3E",0.0112296649991824
"IL10RA","LTB",0.0112293399219695
"TIGIT","CD3D",0.0112293086386445
"ZNF683","TIGIT",0.0112292587541454
"STK10","EIF3L",0.0112291785135712
"IL2RB","EEF2",0.0112287957487005
"ZNF683","FCMR",0.0112279554194555
"CD8A","NPM1",0.0112272964484199
"CD28","RACK1",0.0112267457443711
"NPM1","BIN2",0.011226363771618
"CD69","ITGB2",0.0112260123658243
"PTPRC","CD4",0.0112259297884729
"CD5","NPM1",0.011225484567872
"CD3E","LGALS1",0.0112249897042883
"TBX21","FGFBP2",0.0112240508249264
"EMP3","CD6",0.0112238970570454
"BIN2","IL10RA",0.0112238308054888
"NKG7","APEX1",0.0112237400330191
"ZNF683","CD2",0.0112236683905969
"MYO1F","GZMK",0.0112219410162474
"EEF2","CD8B",0.0112218024448612
"BIN2","GZMB",0.0112213244039052
"GIMAP5","EIF3E",0.0112207983406401
"CD3E","GPR183",0.0112190250501875
"EIF3E","CD52",0.0112180639807872
"LTB","FCGR3A",0.0112166793087512
"NPM1","EEF2",0.0112165769086531
"ARHGAP25","KLRB1",0.0112162314807976
"IFNG","SELPLG",0.0112157745746742
"IFNG","MYO1G",0.011215434323763
"CD4","NKG7",0.0112141262608862
"PTPRC","VCL",0.0112129431183949
"IL17RA","KLRF1",0.0112096242653066
"IL17RA","LTB",0.0112095875377132
"IFNG","AIF1",0.0112090177393512
"ITGB2","TOMM7",0.0112089122984694
"ZNF683","SAMD3",0.0112066936799291
"IFNG","CD8A",0.0112057117296976
"SELPLG","RPS5",0.0112051595144041
"CCR7","CTLA4",0.0112026283751923
"APEX1","IL2RA",0.0112004796239536
"S1PR5","GIMAP8",0.0112003472416048
"CTLA4","CD6",0.0112003132011661
"EIF3L","SELL",0.0112003083096063
"SELL","GZMK",0.0111997771915146
"GPR183","FGFBP2",0.0111995780008034
"CD52","FCRL3",0.0111987893105765
"CD27","NPM1",0.0111986170101116
"GNLY","NPM1",0.0111981034208339
"NPM1","RPS8",0.011197073831156
"APEX1","IL7R",0.0111966545343935
"IL2RB","BTLA",0.0111934056018189
"FLNA","CTLA4",0.0111933759715985
"GZMH","FCGR3A",0.0111933683888492
"FCGR3A","PRF1",0.0111929049935589
"S1PR5","GZMK",0.0111918176184722
"SAMD3","EEF1B2",0.0111899078151445
"CD14","EEF2",0.0111894032011586
"GZMB","MYO1F",0.01118936494011
"S1PR5","NPM1",0.0111889341174799
"GIMAP8","CD2",0.0111889047338578
"KLRF1","STK10",0.0111882749450021
"IFNG","CD3E",0.0111875741548506
"ARHGAP25","EIF3E",0.0111874339183228
"RPS8","CD69",0.0111872396818241
"MYO1F","FCGR3B",0.0111871565346406
"S1PR5","WDR43",0.0111864723576027
"GZMH","CD3E",0.011184312221227
"CD5","SELL",0.0111841768892419
"CD4","CD2",0.0111835616782069
"GNLY","SELPLG",0.0111834144654672
"NKG7","BIN2",0.0111831577482965
"KLRF1","BIN2",0.0111823312378158
"CD8B","FCGR3B",0.0111818943335666
"EIF3L","ITGAM",0.0111818760769351
"GZMB","NOP53",0.0111806352891609
"CD4","CD3G",0.0111805703412232
"GZMB","FLNA",0.0111780005483816
"CD8A","PRF1",0.0111766516024588
"BTLA","KLRF1",0.0111761490443112
"RPS5","PTPRC",0.0111749754592595
"CD27","CD300A",0.0111742792958459
"EEF2","CD300A",0.0111742588273897
"ZNF683","CD3D",0.0111739350656744
"IL10RA","KLRB1",0.011172787232422
"GZMK","APEX1",0.0111708051294345
"ZNF683","KLRF1",0.011170305282498
"SAMD3","GIMAP5",0.0111698135985333
"MYO1G","CD300A",0.0111694616074336
"CD3D","TOMM7",0.0111690860842127
"FCGR3A","CD27",0.0111689544617683
"GNLY","CD69",0.0111682299673852
"RPS5","CD19",0.0111680168495945
"ZNF683","CD300A",0.0111679674127385
"IL10RA","FCMR",0.011167452398874
"RPS5","S1PR5",0.0111669039303379
"APEX1","RACK1",0.0111668759556884
"ARHGAP25","MYO1F",0.0111668347180249
"CD19","KLRF1",0.0111665134484345
"GPR183","KLRB1",0.011165630282262
"CD4","KLRB1",0.0111652125958154
"IL17RA","EIF3L",0.0111646745250753
"GPR183","IL2RB",0.0111642981288736
"GIMAP5","RACK1",0.011164177800621
"APEX1","GZMB",0.0111640890436471
"NPM1","CD14",0.0111639518859226
"AIF1","CTLA4",0.0111635687432559
